file: input.txt;;;;;;;;;;
Bytes read: 872699;;;;;;;;;;
============;;;;;;;;;;
;;;;;;;;;;
bucket 25;;;;;;;;5.200;80;
bucket 26;;;;;;;;5.205;61;
bucket 27;;;;;;;;5.210;69;
bucket 28;;;;;;;;5.215;70;
bucket 29;;;;;;;;5.220;70;
bucket 30;;;;;;;;5.225;82;
bucket 31;;;;;;;;5.230;73;
bucket 32;;;;;;;;5.235;73;
bucket 33;;;;;;;;5.240;69;
bucket 34;;;;;;;;5.245;77;
bucket 35;;;;;;;;5.250;63;
bucket 36;;;;;;;;5.255;72;
bucket 37;;;;;;;;5.260;84;
bucket 38;;;;;;;;5.265;79;
bucket 39;;;;;;;;5.270;88;
bucket 40;;;;;;;;5.275;79;
bucket 41;;;;;;;;5.280;80;
bucket 42;;;;;;;;5.285;82;
bucket 43;;;;;;;;5.290;80;
bucket 44;;;;;;;;5.295;70;
bucket 45;;;;;;;;5.300;64;
bucket 46;;;;;;;;5.305;94;
bucket 47;;;;;;;;5.310;80;
bucket 48;;;;;;;;5.315;79;
bucket 49;;;;;;;;5.320;88;
bucket 50;;;;;;;;5.325;68;
bucket 51;;;;;;;;5.330;82;
bucket 52;;;;;;;;5.335;73;
bucket 53;;;;;;;;5.340;70;
bucket 54;;;;;;;;5.345;86;
bucket 55;;;;;;;;5.350;56;
bucket 56;;;;;;;;5.355;82;
bucket 57;;;;;;;;5.360;60;
bucket 58;;;;;;;;5.365;85;
bucket 59;;;;;;;;5.370;69;
bucket 60;;;;;;;;5.375;84;
bucket 61;;;;;;;;5.380;74;
bucket 62;;;;;;;;5.385;76;
bucket 63;;;;;;;;5.390;79;
bucket 64;;;;;;;;5.395;96;
bucket 65;;;;;;;;5.400;83;
bucket 66;;;;;;;;5.405;76;
bucket 67;;;;;;;;5.410;76;
bucket 68;;;;;;;;5.415;82;
bucket 69;;;;;;;;5.420;69;
bucket 70;;;;;;;;5.425;84;
bucket 71;;;;;;;;5.430;72;
bucket 72;;;;;;;;5.435;82;
bucket 73;;;;;;;;5.440;74;
bucket 74;;;;;;;;5.445;68;
bucket 75;;;;;;;;5.450;83;
bucket 76;;;;;;;;5.455;79;
bucket 77;;;;;;;;5.460;88;
bucket 78;;;;;;;;5.465;85;
bucket 79;;;;;;;;5.470;70;
bucket 80;;;;;;;;5.475;87;
bucket 81;;;;;;;;5.480;94;
bucket 82;;;;;;;;5.485;102;
bucket 83;;;;;;;;5.490;75;
bucket 84;;;;;;;;5.495;86;
bucket 85;;;;;;;;5.500;88;
bucket 86;;;;;;;;5.505;98;
bucket 87;;;;;;;;5.510;72;
bucket 88;;;;;;;;5.515;93;
bucket 89;;;;;;;;5.520;78;
bucket 90;;;;;;;;5.525;72;
bucket 91;;;;;;;;5.530;83;
bucket 92;;;;;;;;5.535;80;
bucket 93;;;;;;;;5.540;78;
bucket 94;;;;;;;;5.545;82;
bucket 95;;;;;;;;5.550;62;
bucket 96;;;;;;;;5.555;73;
bucket 97;;;;;;;;5.560;82;
bucket 98;;;;;;;;5.565;103;
bucket 99;;;;;;;;5.570;66;
bucket 100;;;;;;;;5.575;68;
bucket 101;;;;;;;;5.580;74;
bucket 102;;;;;;;;5.585;91;
bucket 103;;;;;;;;5.590;67;
bucket 104;;;;;;;;5.595;71;
bucket 105;;;;;;;;5.600;70;
bucket 106;;;;;;;;5.605;65;
bucket 107;;;;;;;;5.610;74;
bucket 108;;;;;;;;5.615;83;
bucket 109;;;;;;;;5.620;83;
bucket 110;;;;;;;;5.625;98;
bucket 111;;;;;;;;5.630;76;
bucket 112;;;;;;;;5.635;89;
bucket 113;;;;;;;;6.000;86;Running Hash SHA256
bucket 114;;;;;;;;6.005;159;
bucket 115;;;;;;;;6.010;159;
bucket 116;;;;;;;;6.015;146;
bucket 117;;;;;;;;6.020;147;
bucket 118;;;;;;;;6.025;146;
bucket 119;;;;;;;;6.030;161;
bucket 120;;;;;;;;6.035;82;
bucket 121;;;;;;;;6.040;87;
bucket 122;;;;;;;;6.045;93;
bucket 123;;;;;;;;6.050;0;
bucket 124;;;;;;;;6.055;0;
bucket 125;;;;;;;;6.060;0;
bucket 126;;;;;;;;6.065;0;
bucket 127;;;;;;;;6.070;0;
10000;;;;;;;;6.075;0;
============;;;;;;;;6.080;80;
;;;;;;;;6.085;153;
bucket 0;;;;;;;;6.090;181;
bucket 1;;;;;;;;6.095;163;
bucket 2;;;;;;;;6.100;162;
bucket 3;;;;;;;;6.105;165;
bucket 4;;;;;;;;6.110;170;
bucket 5;;;;;;;;6.115;70;
bucket 6;;;;;;;;6.120;81;
bucket 7;;;;;;;;6.125;64;
bucket 8;;;;;;;;6.130;0;
bucket 9;;;;;;;;6.135;0;
bucket 10;;;;;;;;6.140;0;
bucket 11;;;;;;;;6.145;0;
bucket 12;;;;;;;;6.150;0;
bucket 13;;;;;;;;6.155;0;
bucket 14;;;;;;;;6.160;29;
bucket 15;;;;;;;;6.165;122;
bucket 16;;;;;;;;6.170;157;
bucket 17;;;;;;;;6.175;119;
bucket 18;;;;;;;;6.180;119;
bucket 19;;;;;;;;6.185;123;
bucket 20;;;;;;;;6.190;134;
bucket 21;;;;;;;;6.195;45;
bucket 22;;;;;;;;6.200;45;
bucket 23;;;;;;;;6.205;46;
bucket 24;;;;;;;;6.210;0;
bucket 25;;;;;;;;6.215;0;
bucket 26;;;;;;;;6.220;0;
bucket 27;;;;;;;;6.225;0;
bucket 28;;;;;;;;6.230;0;
bucket 29;;;;;;;;6.235;0;
bucket 30;;;;;;;;6.240;89;
bucket 31;;;;;;;;6.245;153;
bucket 32;;;;;;;;6.250;142;
bucket 33;;;;;;;;6.255;149;
bucket 34;;;;;;;;6.260;142;
bucket 35;;;;;;;;6.265;153;
bucket 36;;;;;;;;6.270;155;
bucket 37;;;;;;;;6.275;80;
bucket 38;;;;;;;;6.280;65;
bucket 39;;;;;;;;6.285;71;
bucket 40;;;;;;;;6.290;0;
bucket 41;;;;;;;;6.295;0;
bucket 42;;;;;;;;6.300;0;
bucket 43;;;;;;;;6.305;0;
bucket 44;;;;;;;;6.310;0;
bucket 45;;;;;;;;6.315;0;
bucket 46;;;;;;;;6.320;124;
bucket 47;;;;;;;;6.325;205;
bucket 48;;;;;;;;6.330;203;
bucket 49;;;;;;;;6.335;189;
bucket 50;;;;;;;;6.340;174;
bucket 51;;;;;;;;6.345;183;
bucket 52;;;;;;;;6.350;216;
bucket 53;;;;;;;;6.355;111;
bucket 54;;;;;;;;6.360;101;
bucket 55;;;;;;;;6.365;120;
bucket 56;;;;;;;;6.370;0;
bucket 57;;;;;;;;6.375;0;
bucket 58;;;;;;;;6.380;0;
bucket 59;;;;;;;;6.385;0;
bucket 60;;;;;;;;6.390;0;
bucket 61;;;;;;;;6.395;0;
bucket 62;;;;;;;;6.400;78;
bucket 63;;;;;;;;6.405;106;
bucket 64;;;;;;;;6.410;106;
bucket 65;;;;;;;;6.415;127;
bucket 66;;;;;;;;6.420;109;
bucket 67;;;;;;;;6.425;130;
bucket 68;;;;;;;;6.430;130;
bucket 69;;;;;;;;6.435;78;
bucket 70;;;;;;;;6.440;86;
bucket 71;;;;;;;;6.445;81;
bucket 72;;;;;;;;6.450;0;
bucket 73;;;;;;;;6.455;0;
bucket 74;;;;;;;;6.460;0;
bucket 75;;;;;;;;6.465;0;
bucket 76;;;;;;;;6.470;0;
bucket 77;;;;;;;;6.475;0;
bucket 78;;;;;;;;6.480;70;
bucket 79;;;;;;;;6.485;151;
bucket 80;;;;;;;;6.490;151;
bucket 81;;;;;;;;6.495;164;
bucket 82;;;;;;;;6.500;125;
bucket 83;;;;;;;;6.505;162;
bucket 84;;;;;;;;6.510;143;
bucket 85;;;;;;;;6.515;69;
bucket 86;;;;;;;;6.520;79;
bucket 87;;;;;;;;6.525;71;
bucket 88;;;;;;;;6.530;0;
bucket 89;;;;;;;;6.535;0;
bucket 90;;;;;;;;6.540;0;
bucket 91;;;;;;;;6.545;0;
bucket 92;;;;;;;;6.550;0;
bucket 93;;;;;;;;6.555;0;
bucket 94;;;;;;;;6.560;69;
bucket 95;;;;;;;;6.565;179;
bucket 96;;;;;;;;6.570;232;
bucket 97;;;;;;;;6.575;198;
bucket 98;;;;;;;;6.580;175;
bucket 99;;;;;;;;6.585;205;
bucket 100;;;;;;;;6.590;178;
bucket 101;;;;;;;;6.595;68;
bucket 102;;;;;;;;6.600;80;
bucket 103;;;;;;;;6.605;81;
bucket 104;;;;;;;;6.610;0;
bucket 105;;;;;;;;6.615;0;
bucket 106;;;;;;;;6.620;0;
bucket 107;;;;;;;;6.625;0;
bucket 108;;;;;;;;6.630;0;
bucket 109;;;;;;;;6.635;0;
bucket 110;;;;;;;;7.000;65;Running Hash MD5
bucket 111;;;;;;;;7.005;61;
bucket 112;;;;;;;;7.010;89;
bucket 113;;;;;;;;7.015;82;
bucket 114;;;;;;;;7.020;82;
bucket 115;;;;;;;;7.025;86;
bucket 116;;;;;;;;7.030;78;
bucket 117;;;;;;;;7.035;80;
bucket 118;;;;;;;;7.040;75;
bucket 119;;;;;;;;7.045;80;
bucket 120;;;;;;;;7.050;79;
bucket 121;;;;;;;;7.055;83;
bucket 122;;;;;;;;7.060;71;
bucket 123;;;;;;;;7.065;75;
bucket 124;;;;;;;;7.070;82;
bucket 125;;;;;;;;7.075;70;
bucket 126;;;;;;;;7.080;78;
bucket 127;;;;;;;;7.085;78;
10000;;;;;;;;7.090;91;
============;;;;;;;;7.095;83;
;;;;;;;;7.100;64;
bucket 0;;;;;;;;7.105;85;
bucket 1;;;;;;;;7.110;74;
bucket 2;;;;;;;;7.115;75;
bucket 3;;;;;;;;7.120;70;
bucket 4;;;;;;;;7.125;81;
bucket 5;;;;;;;;7.130;77;
bucket 6;;;;;;;;7.135;81;
bucket 7;;;;;;;;7.140;78;
bucket 8;;;;;;;;7.145;81;
bucket 9;;;;;;;;7.150;84;
bucket 10;;;;;;;;7.155;72;
bucket 11;;;;;;;;7.160;69;
bucket 12;;;;;;;;7.165;72;
bucket 13;;;;;;;;7.170;80;
bucket 14;;;;;;;;7.175;68;
bucket 15;;;;;;;;7.180;94;
bucket 16;;;;;;;;7.185;70;
bucket 17;;;;;;;;7.190;94;
bucket 18;;;;;;;;7.195;88;
bucket 19;;;;;;;;7.200;79;
bucket 20;;;;;;;;7.205;76;
bucket 21;;;;;;;;7.210;77;
bucket 22;;;;;;;;7.215;75;
bucket 23;;;;;;;;7.220;82;
bucket 24;;;;;;;;7.225;73;
bucket 25;;;;;;;;7.230;63;
bucket 26;;;;;;;;7.235;65;
bucket 27;;;;;;;;7.240;73;
bucket 28;;;;;;;;7.245;84;
bucket 29;;;;;;;;7.250;92;
bucket 30;;;;;;;;7.255;62;
bucket 31;;;;;;;;7.260;86;
bucket 32;;;;;;;;7.265;73;
bucket 33;;;;;;;;7.270;74;
bucket 34;;;;;;;;7.275;66;
bucket 35;;;;;;;;7.280;69;
bucket 36;;;;;;;;7.285;93;
bucket 37;;;;;;;;7.290;75;
bucket 38;;;;;;;;7.295;90;
bucket 39;;;;;;;;7.300;74;
bucket 40;;;;;;;;7.305;80;
bucket 41;;;;;;;;7.310;79;
bucket 42;;;;;;;;7.315;75;
bucket 43;;;;;;;;7.320;71;
bucket 44;;;;;;;;7.325;59;
bucket 45;;;;;;;;7.330;80;
bucket 46;;;;;;;;7.335;82;
bucket 47;;;;;;;;7.340;84;
bucket 48;;;;;;;;7.345;78;
bucket 49;;;;;;;;7.350;74;
bucket 50;;;;;;;;7.355;76;
bucket 51;;;;;;;;7.360;80;
bucket 52;;;;;;;;7.365;77;
bucket 53;;;;;;;;7.370;73;
bucket 54;;;;;;;;7.375;94;
bucket 55;;;;;;;;7.380;83;
bucket 56;;;;;;;;7.385;60;
bucket 57;;;;;;;;7.390;84;
bucket 58;;;;;;;;7.395;75;
bucket 59;;;;;;;;7.400;94;
bucket 60;;;;;;;;7.405;85;
bucket 61;;;;;;;;7.410;82;
bucket 62;;;;;;;;7.415;72;
bucket 63;;;;;;;;7.420;83;
bucket 64;;;;;;;;7.425;61;
bucket 65;;;;;;;;7.430;76;
bucket 66;;;;;;;;7.435;80;
bucket 67;;;;;;;;7.440;86;
bucket 68;;;;;;;;7.445;91;
bucket 69;;;;;;;;7.450;83;
bucket 70;;;;;;;;7.455;88;
bucket 71;;;;;;;;7.460;70;
bucket 72;;;;;;;;7.465;80;
bucket 73;;;;;;;;7.470;76;
bucket 74;;;;;;;;7.475;96;
bucket 75;;;;;;;;7.480;80;
bucket 76;;;;;;;;7.485;82;
bucket 77;;;;;;;;7.490;67;
bucket 78;;;;;;;;7.495;71;
bucket 79;;;;;;;;7.500;89;
bucket 80;;;;;;;;7.505;74;
bucket 81;;;;;;;;7.510;82;
bucket 82;;;;;;;;7.515;83;
bucket 83;;;;;;;;7.520;83;
bucket 84;;;;;;;;7.525;77;
bucket 85;;;;;;;;7.530;70;
bucket 86;;;;;;;;7.535;93;
bucket 87;;;;;;;;7.540;68;
bucket 88;;;;;;;;7.545;74;
bucket 89;;;;;;;;7.550;75;
bucket 90;;;;;;;;7.555;93;
bucket 91;;;;;;;;7.560;72;
bucket 92;;;;;;;;7.565;78;
bucket 93;;;;;;;;7.570;73;
bucket 94;;;;;;;;7.575;71;
bucket 95;;;;;;;;7.580;82;
bucket 96;;;;;;;;7.585;86;
bucket 97;;;;;;;;7.590;66;
bucket 98;;;;;;;;7.595;83;
bucket 99;;;;;;;;7.600;75;
bucket 100;;;;;;;;7.605;69;
bucket 101;;;;;;;;7.610;67;
bucket 102;;;;;;;;7.615;95;
bucket 103;;;;;;;;7.620;79;
bucket 104;;;;;;;;7.625;92;
bucket 105;;;;;;;;7.630;73;
bucket 106;;;;;;;;7.635;85;
bucket 107;;;;;;;;8.000;48;Running Hash CRC32
bucket 108;;;;;;;;8.005;68;
bucket 109;;;;;;;;8.010;88;
bucket 110;;;;;;;;8.015;71;
bucket 111;;;;;;;;8.020;104;
bucket 112;;;;;;;;8.025;86;
bucket 113;;;;;;;;8.030;74;
bucket 114;;;;;;;;8.035;80;
bucket 115;;;;;;;;8.040;81;
bucket 116;;;;;;;;8.045;80;
bucket 117;;;;;;;;8.050;75;
bucket 118;;;;;;;;8.055;64;
bucket 119;;;;;;;;8.060;83;
bucket 120;;;;;;;;8.065;76;
bucket 121;;;;;;;;8.070;88;
bucket 122;;;;;;;;8.075;88;
bucket 123;;;;;;;;8.080;76;
bucket 124;;;;;;;;8.085;77;
bucket 125;;;;;;;;8.090;74;
bucket 126;;;;;;;;8.095;70;
bucket 127;;;;;;;;8.100;86;
10000;;;;;;;;8.105;66;
============;;;;;;;;8.110;59;
;;;;;;;;8.115;79;
bucket 0;;;;;;;;8.120;92;
bucket 1;;;;;;;;8.125;71;
bucket 2;;;;;;;;8.130;84;
bucket 3;;;;;;;;8.135;87;
bucket 4;;;;;;;;8.140;79;
bucket 5;;;;;;;;8.145;69;
bucket 6;;;;;;;;8.150;89;
bucket 7;;;;;;;;8.155;70;
bucket 8;;;;;;;;8.160;79;
bucket 9;;;;;;;;8.165;76;
bucket 10;;;;;;;;8.170;68;
bucket 11;;;;;;;;8.175;89;
bucket 12;;;;;;;;8.180;66;
bucket 13;;;;;;;;8.185;95;
bucket 14;;;;;;;;8.190;93;
bucket 15;;;;;;;;8.195;61;
bucket 16;;;;;;;;8.200;82;
bucket 17;;;;;;;;8.205;76;
bucket 18;;;;;;;;8.210;62;
bucket 19;;;;;;;;8.215;83;
bucket 20;;;;;;;;8.220;92;
bucket 21;;;;;;;;8.225;82;
bucket 22;;;;;;;;8.230;62;
bucket 23;;;;;;;;8.235;73;
bucket 24;;;;;;;;8.240;65;
bucket 25;;;;;;;;8.245;92;
bucket 26;;;;;;;;8.250;81;
bucket 27;;;;;;;;8.255;80;
bucket 28;;;;;;;;8.260;80;
bucket 29;;;;;;;;8.265;82;
bucket 30;;;;;;;;8.270;85;
bucket 31;;;;;;;;8.275;75;
bucket 32;;;;;;;;8.280;73;
bucket 33;;;;;;;;8.285;66;
bucket 34;;;;;;;;8.290;79;
bucket 35;;;;;;;;8.295;57;
bucket 36;;;;;;;;8.300;73;
bucket 37;;;;;;;;8.305;77;
bucket 38;;;;;;;;8.310;84;
bucket 39;;;;;;;;8.315;82;
bucket 40;;;;;;;;8.320;82;
bucket 41;;;;;;;;8.325;75;
bucket 42;;;;;;;;8.330;91;
bucket 43;;;;;;;;8.335;68;
bucket 44;;;;;;;;8.340;89;
bucket 45;;;;;;;;8.345;83;
bucket 46;;;;;;;;8.350;78;
bucket 47;;;;;;;;8.355;69;
bucket 48;;;;;;;;8.360;80;
bucket 49;;;;;;;;8.365;84;
bucket 50;;;;;;;;8.370;82;
bucket 51;;;;;;;;8.375;74;
bucket 52;;;;;;;;8.380;85;
bucket 53;;;;;;;;8.385;96;
bucket 54;;;;;;;;8.390;90;
bucket 55;;;;;;;;8.395;84;
bucket 56;;;;;;;;8.400;84;
bucket 57;;;;;;;;8.405;77;
bucket 58;;;;;;;;8.410;77;
bucket 59;;;;;;;;8.415;70;
bucket 60;;;;;;;;8.420;96;
bucket 61;;;;;;;;8.425;73;
bucket 62;;;;;;;;8.430;67;
bucket 63;;;;;;;;8.435;93;
bucket 64;;;;;;;;8.440;77;
bucket 65;;;;;;;;8.445;82;
bucket 66;;;;;;;;8.450;89;
bucket 67;;;;;;;;8.455;82;
bucket 68;;;;;;;;8.460;77;
bucket 69;;;;;;;;8.465;71;
bucket 70;;;;;;;;8.470;80;
bucket 71;;;;;;;;8.475;78;
bucket 72;;;;;;;;8.480;86;
bucket 73;;;;;;;;8.485;66;
bucket 74;;;;;;;;8.490;57;
bucket 75;;;;;;;;8.495;70;
bucket 76;;;;;;;;8.500;76;
bucket 77;;;;;;;;8.505;84;
bucket 78;;;;;;;;8.510;78;
bucket 79;;;;;;;;8.515;81;
bucket 80;;;;;;;;8.520;85;
bucket 81;;;;;;;;8.525;84;
bucket 82;;;;;;;;8.530;73;
bucket 83;;;;;;;;8.535;80;
bucket 84;;;;;;;;8.540;92;
bucket 85;;;;;;;;8.545;87;
bucket 86;;;;;;;;8.550;67;
bucket 87;;;;;;;;8.555;79;
bucket 88;;;;;;;;8.560;84;
bucket 89;;;;;;;;8.565;64;
bucket 90;;;;;;;;8.570;76;
bucket 91;;;;;;;;8.575;70;
bucket 92;;;;;;;;8.580;67;
bucket 93;;;;;;;;8.585;82;
bucket 94;;;;;;;;8.590;73;
bucket 95;;;;;;;;8.595;81;
bucket 96;;;;;;;;8.600;78;
bucket 97;;;;;;;;8.605;84;
bucket 98;;;;;;;;8.610;88;
bucket 99;;;;;;;;8.615;79;
bucket 100;;;;;;;;8.620;82;
bucket 101;;;;;;;;8.625;79;
bucket 102;;;;;;;;8.630;71;
bucket 103;;;;;;;;8.635;62;
bucket 104;;;;;;;;9.000;47;Running Hash FLETCHER32
bucket 105;;;;;;;;9.005;41;
bucket 106;;;;;;;;9.010;55;
bucket 107;;;;;;;;9.015;45;
bucket 108;;;;;;;;9.020;44;
bucket 109;;;;;;;;9.025;52;
bucket 110;;;;;;;;9.030;42;
bucket 111;;;;;;;;9.035;43;
bucket 112;;;;;;;;9.040;49;
bucket 113;;;;;;;;9.045;40;
bucket 114;;;;;;;;9.050;40;
bucket 115;;;;;;;;9.055;36;
bucket 116;;;;;;;;9.060;30;
bucket 117;;;;;;;;9.065;27;
bucket 118;;;;;;;;9.070;31;
bucket 119;;;;;;;;9.075;39;
bucket 120;;;;;;;;9.080;45;
bucket 121;;;;;;;;9.085;43;
bucket 122;;;;;;;;9.090;54;
bucket 123;;;;;;;;9.095;51;
bucket 124;;;;;;;;9.100;60;
bucket 125;;;;;;;;9.105;63;
bucket 126;;;;;;;;9.110;57;
bucket 127;;;;;;;;9.115;78;
10000;;;;;;;;9.120;88;
============;;;;;;;;9.125;98;
;;;;;;;;9.130;99;
bucket 0;;;;;;;;9.135;117;
bucket 1;;;;;;;;9.140;124;
bucket 2;;;;;;;;9.145;156;
bucket 3;;;;;;;;9.150;167;
bucket 4;;;;;;;;9.155;139;
bucket 5;;;;;;;;9.160;184;
bucket 6;;;;;;;;9.165;163;
bucket 7;;;;;;;;9.170;178;
bucket 8;;;;;;;;9.175;214;
bucket 9;;;;;;;;9.180;206;
bucket 10;;;;;;;;9.185;196;
bucket 11;;;;;;;;9.190;205;
bucket 12;;;;;;;;9.195;221;
bucket 13;;;;;;;;9.200;211;
bucket 14;;;;;;;;9.205;213;
bucket 15;;;;;;;;9.210;223;
bucket 16;;;;;;;;9.215;207;
bucket 17;;;;;;;;9.220;205;
bucket 18;;;;;;;;9.225;185;
bucket 19;;;;;;;;9.230;181;
bucket 20;;;;;;;;9.235;186;
bucket 21;;;;;;;;9.240;153;
bucket 22;;;;;;;;9.245;159;
bucket 23;;;;;;;;9.250;143;
bucket 24;;;;;;;;9.255;152;
bucket 25;;;;;;;;9.260;109;
bucket 26;;;;;;;;9.265;124;
bucket 27;;;;;;;;9.270;96;
bucket 28;;;;;;;;9.275;85;
bucket 29;;;;;;;;9.280;73;
bucket 30;;;;;;;;9.285;80;
bucket 31;;;;;;;;9.290;67;
bucket 32;;;;;;;;9.295;80;
bucket 33;;;;;;;;9.300;67;
bucket 34;;;;;;;;9.305;55;
bucket 35;;;;;;;;9.310;47;
bucket 36;;;;;;;;9.315;37;
bucket 37;;;;;;;;9.320;38;
bucket 38;;;;;;;;9.325;38;
bucket 39;;;;;;;;9.330;34;
bucket 40;;;;;;;;9.335;35;
bucket 41;;;;;;;;9.340;41;
bucket 42;;;;;;;;9.345;39;
bucket 43;;;;;;;;9.350;48;
bucket 44;;;;;;;;9.355;42;
bucket 45;;;;;;;;9.360;52;
bucket 46;;;;;;;;9.365;66;
bucket 47;;;;;;;;9.370;53;
bucket 48;;;;;;;;9.375;50;
bucket 49;;;;;;;;9.380;58;
bucket 50;;;;;;;;9.385;56;
bucket 51;;;;;;;;9.390;49;
bucket 52;;;;;;;;9.395;36;
bucket 53;;;;;;;;9.400;60;
bucket 54;;;;;;;;9.405;54;
bucket 55;;;;;;;;9.410;56;
bucket 56;;;;;;;;9.415;42;
bucket 57;;;;;;;;9.420;54;
bucket 58;;;;;;;;9.425;42;
bucket 59;;;;;;;;9.430;50;
bucket 60;;;;;;;;9.435;63;
bucket 61;;;;;;;;9.440;62;
bucket 62;;;;;;;;9.445;53;
bucket 63;;;;;;;;9.450;64;
bucket 64;;;;;;;;9.455;52;
bucket 65;;;;;;;;9.460;66;
bucket 66;;;;;;;;9.465;63;
bucket 67;;;;;;;;9.470;66;
bucket 68;;;;;;;;9.475;54;
bucket 69;;;;;;;;9.480;68;
bucket 70;;;;;;;;9.485;57;
bucket 71;;;;;;;;9.490;54;
bucket 72;;;;;;;;9.495;64;
bucket 73;;;;;;;;9.500;50;
bucket 74;;;;;;;;9.505;55;
bucket 75;;;;;;;;9.510;62;
bucket 76;;;;;;;;9.515;62;
bucket 77;;;;;;;;9.520;52;
bucket 78;;;;;;;;9.525;51;
bucket 79;;;;;;;;9.530;58;
bucket 80;;;;;;;;9.535;49;
bucket 81;;;;;;;;9.540;51;
bucket 82;;;;;;;;9.545;50;
bucket 83;;;;;;;;9.550;34;
bucket 84;;;;;;;;9.555;49;
bucket 85;;;;;;;;9.560;51;
bucket 86;;;;;;;;9.565;43;
bucket 87;;;;;;;;9.570;46;
bucket 88;;;;;;;;9.575;44;
bucket 89;;;;;;;;9.580;46;
bucket 90;;;;;;;;9.585;31;
bucket 91;;;;;;;;9.590;51;
bucket 92;;;;;;;;9.595;43;
bucket 93;;;;;;;;9.600;42;
bucket 94;;;;;;;;9.605;42;
bucket 95;;;;;;;;9.610;33;
bucket 96;;;;;;;;9.615;42;
bucket 97;;;;;;;;9.620;50;
bucket 98;;;;;;;;9.625;40;
bucket 99;;;;;;;;9.630;49;
bucket 100;;;;;;;;9.635;40;
bucket 101;;;;;;;;10.000;40;Running Hash ADLER32
bucket 102;;;;;;;;10.005;47;
bucket 103;;;;;;;;10.010;41;
bucket 104;;;;;;;;10.015;55;
bucket 105;;;;;;;;10.020;45;
bucket 106;;;;;;;;10.025;44;
bucket 107;;;;;;;;10.030;52;
bucket 108;;;;;;;;10.035;42;
bucket 109;;;;;;;;10.040;43;
bucket 110;;;;;;;;10.045;49;
bucket 111;;;;;;;;10.050;40;
bucket 112;;;;;;;;10.055;40;
bucket 113;;;;;;;;10.060;36;
bucket 114;;;;;;;;10.065;30;
bucket 115;;;;;;;;10.070;27;
bucket 116;;;;;;;;10.075;31;
bucket 117;;;;;;;;10.080;39;
bucket 118;;;;;;;;10.085;45;
bucket 119;;;;;;;;10.090;43;
bucket 120;;;;;;;;10.095;54;
bucket 121;;;;;;;;10.100;51;
bucket 122;;;;;;;;10.105;60;
bucket 123;;;;;;;;10.110;63;
bucket 124;;;;;;;;10.115;57;
bucket 125;;;;;;;;10.120;78;
bucket 126;;;;;;;;10.125;88;
bucket 127;;;;;;;;10.130;98;
10000;;;;;;;;10.135;99;
============;;;;;;;;10.140;117;
;;;;;;;;10.145;124;
bucket 0;;;;;;;;10.150;156;
bucket 1;;;;;;;;10.155;167;
bucket 2;;;;;;;;10.160;139;
bucket 3;;;;;;;;10.165;184;
bucket 4;;;;;;;;10.170;163;
bucket 5;;;;;;;;10.175;178;
bucket 6;;;;;;;;10.180;214;
bucket 7;;;;;;;;10.185;206;
bucket 8;;;;;;;;10.190;196;
bucket 9;;;;;;;;10.195;205;
bucket 10;;;;;;;;10.200;221;
bucket 11;;;;;;;;10.205;211;
bucket 12;;;;;;;;10.210;213;
bucket 13;;;;;;;;10.215;223;
bucket 14;;;;;;;;10.220;207;
bucket 15;;;;;;;;10.225;205;
bucket 16;;;;;;;;10.230;185;
bucket 17;;;;;;;;10.235;181;
bucket 18;;;;;;;;10.240;186;
bucket 19;;;;;;;;10.245;153;
bucket 20;;;;;;;;10.250;159;
bucket 21;;;;;;;;10.255;143;
bucket 22;;;;;;;;10.260;152;
bucket 23;;;;;;;;10.265;109;
bucket 24;;;;;;;;10.270;124;
bucket 25;;;;;;;;10.275;96;
bucket 26;;;;;;;;10.280;85;
bucket 27;;;;;;;;10.285;73;
bucket 28;;;;;;;;10.290;80;
bucket 29;;;;;;;;10.295;67;
bucket 30;;;;;;;;10.300;80;
bucket 31;;;;;;;;10.305;67;
bucket 32;;;;;;;;10.310;55;
bucket 33;;;;;;;;10.315;47;
bucket 34;;;;;;;;10.320;37;
bucket 35;;;;;;;;10.325;38;
bucket 36;;;;;;;;10.330;38;
bucket 37;;;;;;;;10.335;34;
bucket 38;;;;;;;;10.340;35;
bucket 39;;;;;;;;10.345;41;
bucket 40;;;;;;;;10.350;39;
bucket 41;;;;;;;;10.355;48;
bucket 42;;;;;;;;10.360;42;
bucket 43;;;;;;;;10.365;52;
bucket 44;;;;;;;;10.370;66;
bucket 45;;;;;;;;10.375;53;
bucket 46;;;;;;;;10.380;50;
bucket 47;;;;;;;;10.385;58;
bucket 48;;;;;;;;10.390;56;
bucket 49;;;;;;;;10.395;49;
bucket 50;;;;;;;;10.400;36;
bucket 51;;;;;;;;10.405;60;
bucket 52;;;;;;;;10.410;54;
bucket 53;;;;;;;;10.415;56;
bucket 54;;;;;;;;10.420;42;
bucket 55;;;;;;;;10.425;54;
bucket 56;;;;;;;;10.430;42;
bucket 57;;;;;;;;10.435;50;
bucket 58;;;;;;;;10.440;63;
bucket 59;;;;;;;;10.445;62;
bucket 60;;;;;;;;10.450;53;
bucket 61;;;;;;;;10.455;64;
bucket 62;;;;;;;;10.460;52;
bucket 63;;;;;;;;10.465;66;
bucket 64;;;;;;;;10.470;63;
bucket 65;;;;;;;;10.475;66;
bucket 66;;;;;;;;10.480;54;
